gmina_code,gmina_name,powiat_code,voivodeship_code,population,lat,lon
1023005,gmina_lodzkie_23_05,1023,10,4365,51.49036,18.82311
1023006,gmina_lodzkie_23_06,1023,10,54700,51.23362,19.12388
1024001,gmina_lodzkie_24_01,1024,10,64680,51.79021,19.31854
1024002,gmina_lodzkie_24_02,1024,10,57123,51.58895,19.20825
1024003,gmina_lodzkie_24_03,1024,10,5813,51.74133,18.90536
1024004,gmina_lodzkie_24_04,1024,10,47908,51.72067,19.16794
1024005,gmina_lodzkie_24_05,1024,10,19137,51.6131,19.11604
1024006,gmina_lodzkie_24_06,1024,10,67836,51.73065,19.29913
1024007,gmina_lodzkie_24_07,1024,10,52897,51.85935,19.15527
1024008,gmina_lodzkie_24_08,1024,10,9936,51.77574,19.3001
1024009,gmina_lodzkie_24_09,1024,10,62028,51.6624,19.32883
1201001,gmina_malopolskie_01_01,1201,12,31174,50.47323,20.65223
1201002,gmina_malopolskie_01_02,1201,12,39005,50.45868,20.54655
1201003,gmina_malopolskie_01_03,1201,12,57015,50.48347,20.52749
1201004,gmina_malopolskie_01_04,1201,12,59351,50.4826,20.52338
1201005,gmina_malopolskie_01_05,1201,12,36535,50.50188,20.67458
1201006,gmina_malopolskie_01_06,1201,12,59331,50.54673,21.00017
1201007,gmina_malopolskie_01_07,1201,12,51485,50.53449,20.47802
1201008,gmina_malopolskie_01_08,1201,12,44723,50.30413,20.90368
1202001,gmina_malopolskie_02_01,1202,12,48889,49.55481,19.31704
1202002,gmina_malopolskie_02_02,1202,12,52390,49.83196,19.23687
1202003,gmina_malopolskie_02_03,1202,12,40642,49.79468,19.4446
1202004,gmina_malopolskie_02_04,1202,12,42216,49.59147,19.11268
1202005,gmina_malopolskie_02_05,1202,12,42629,49.66503,19.55234
1202006,gmina_malopolskie_02_06,1202,12,4658,49.53738,19.35231
1203001,gmina_malopolskie_03_01,1203,12,7916,50.38672,18.66977
1203002,gmina_malopolskie_03_02,1203,12,23291,50.48456,18.71845
1203003,gmina_malopolskie_03_03,1203,12,42697,50.24154,18.65242
1203004,gmina_malopolskie_03_04,1203,12,67669,50.31821,18.70672
1203005,gmina_malopolskie_03_05,1203,12,11589,50.42266,18.59602
1203006,gmina_malopolskie_03_06,1203,12,20830,50.10354,18.55743
1203007,gmina_malopolskie_03_07,1203,12,57584,50.2018,18.73131
1203008,gmina_malopolskie_03_08,1203,12,3957,50.46165,18.6506
1204001,gmina_malopolskie_04_01,1204,12,10613,48.51527,19.43469
1204002,gmina_malopolskie_04_02,1204,12,39775,48.77495,19.41384
1204003,gmina_malopolskie_04_03,1204,12,22124,48.83283,19.29513
1204004,gmina_malopolskie_04_04,1204,12,10974,48.86389,19.60144
1204005,gmina_malopolskie_04_05,1204,12,38580,48.56777,19.30852
1204006,gmina_malopolskie_04_06,1204,12,39384,48.9216,19.42948
1204007,gmina_malopolskie_04_07,1204,12,64582,48.92466,19.38549
1204008,gmina_malopolskie_04_08,1204,12,20869,49.10764,19.11705
1204009,gmina_malopolskie_04_09,1204,12,6788,48.73342,19.15862
1205001,gmina_malopolskie_05_01,1205,12,7687,49.73421,18.34161
1205002,gmina_malopolskie_05_02,1205,12,60484,49.68793,18.62709
1205003,gmina_malopolskie_05_03,1205,12,34165,49.72018,18.55275
1205004,gmina_malopolskie_05_04,1205,12,64359,49.86413,18.42948
1205005,gmina_malopolskie_05_05,1205,12,5225,49.75069,18.47914
1205006,gmina_malopolskie_05_06,1205,12,52324,49.73884,18.77803
1206001,gmina_malopolskie_06_01,1206,12,19231,50.09467,20.17258
1206002,gmina_malopolskie_06_02,1206,12,59054,50.0136,19.81559
1206003,gmina_malopolskie_06_03,1206,12,25966,50.13753,20.19782
1206004,gmina_malopolskie_06_04,1206,12,31722,49.82916,19.9223
1206005,gmina_malopolskie_06_05,1206,12,47733,49.98033,20.16533
1206006,gmina_malopolskie_06_06,1206,12,9315,49.95744,20.6135
1206007,gmina_malopolskie_06_07,1206,12,4927,50.05492,20.33863
1206008,gmina_malopolskie_06_08,1206,12,8860,50.13876,20.14029
1207001,gmina_malopolskie_07_01,1207,12,6557,49.07093,19.80806
1207002,gmina_malopolskie_07_02,1207,12,28039,49.39226,19.95619
1207003,gmina_malopolskie_07_03,1207,12,14344,49.2817,19.93573
1207004,gmina_malopolskie_07_04,1207,12,47593,49.22268,19.64665
1207005,gmina_malopolskie_07_05,1207,12,51653,48.91276,19.86029
1207006,gmina_malopolskie_07_06,1207,12,51199,49.3542,20.08769
1207007,gmina_malopolskie_07_07,1207,12,21488,49.4011,19.67659
1208001,gmina_malopolskie_08_01,1208,12,24869,50.05757,20.14214
1208002,gmina_malopolskie_08_02,1208,12,8902,49.79723,20.33041
1208003,gmina_malopolskie_08_03,1208,12,52310,49.88105,20.18582
1208004,gmina_malopolskie_08_04,1208,12,9998,50.11913,20.14743
1208005,gmina_malopolskie_08_05,1208,12,63282,49.97763,20.09234
1208006,gmina_malopolskie_08_06,1208,12,49841,49.91759,20.19031
1208007,gmina_malopolskie_08_07,1208,12,5714,50.01479,19.95893
1208008,gmina_malopolskie_08_08,1208,12,56626,49.84484,20.31363
1208009,gmina_malopolskie_08_09,1208,12,14410,49.7029,20.31115
1209001,gmina_malopolskie_09_01,1209,12,65151,50.62348,19.64967
1209002,gmina_malopolskie_09_02,1209,12,47550,50.41633,19.72968
1209003,gmina_malopolskie_09_03,1209,12,37510,50.47425,19.88593
1209004,gmina_malopolskie_09_04,1209,12,58103,50.60823,19.84388
1210001,gmina_malopolskie_10_01,1210,12,40393,50.35911,19.83105
1210002,gmina_malopolskie_10_02,1210,12,8724,50.42558,19.71509
1210003,gmina_malopolskie_10_03,1210,12,19882,50.40204,19.95048
1210004,gmina_malopolskie_10_04,1210,12,28196,50.25032,19.86403
1210005,gmina_malopolskie_10_05,1210,12,41008,50.61598,20.31173
1210006,gmina_malopolskie_10_06,1210,12,65405,50.38951,20.19324
1211001,gmina_malopolskie_11_01,1211,12,40948,49.2841,18.84663
1211002,gmina_malopolskie_11_02,1211,12,53619,49.23001,19.25345
1211003,gmina_malopolskie_11_03,1211,12,11267,49.00763,18.91365
1211004,gmina_malopolskie_11_04,1211,12,67053,48.88473,19.08076
1211005,gmina_malopolskie_11_05,1211,12,17346,48.95024,18.93274
1211006,gmina_malopolskie_11_06,1211,12,57168,48.95808,18.75905
1212001,gmina_malopolskie_12_01,1212,12,52939,50.18521,20.57893
1212002,gmina_malopolskie_12_02,1212,12,67435,50.27225,20.61864
1212003,gmina_malopolskie_12_03,1212,12,38359,50.51457,20.42737
1212004,gmina_malopolskie_12_04,1212,12,43327,50.27606,20.6186
1212005,gmina_malopolskie_12_05,1212,12,47015,50.10653,20.42304
1212006,gmina_malopolskie_12_06,1212,12,41446,50.06851,20.42186
1213001,gmina_malopolskie_13_01,1213,12,64051,49.85812,20.18111
1213002,gmina_malopolskie_13_02,1213,12,48279,49.92692,20.46303
1213003,gmina_malopolskie_13_03,1213,12,17206,49.94307,20.37533
1213004,gmina_malopolskie_13_04,1213,12,67657,50.04036,20.69937
1213005,gmina_malopolskie_13_05,1213,12,16041,50.18368,20.49035
1213006,gmina_malopolskie_13_06,1213,12,21117,50.04131,20.54021
1214001,gmina_malopolskie_14_01,1214,12,62187,50.04124,19.47468
1214002,gmina_malopolskie_14_02,1214,12,35826,50.26894,19.73145
1214003,gmina_malopolskie_14_03,1214,12,47510,50.19079,19.4756
1214004,gmina_malopolskie_14_04,1214,12,11285,50.29231,19.42252
1214005,gmina_malopolskie_14_05,1214,12,26776,50.31927,19.57648
1214006,gmina_malopolskie_14_06,1214,12,36196,50.30506,19.57126
1214007,gmina_malopolskie_14_07,1214,12,24289,50.21412,19.56336
1215001,gmina_malopolskie_15_01,1215,12,9020,49.45493,20.45217
1215002,gmina_malopolskie_15_02,1215,12,44415,49.90011,20.62836
1215003,gmina_malopolskie_15_03,1215,12,17575,49.87109,20.61738
1215004,gmina_malopolskie_15_04,1215,12,19170,49.89827,20.68697
1215005,gmina_malopolskie_15_05,1215,12,9440,49.78661,20.6847
1215006,gmina_malopolskie_15_06,1215,12,51233,49.70004,20.44363
1215007,gmina_malopolskie_15_07,1215,12,49864,49.76807,20.66864
1215008,gmina_malopolskie_15_08,1215,12,8416,49.75605,20.44602
1215009,gmina_malopolskie_15_09,1215,12,44189,49.92664,20.6287
1216001,gmina_malopolskie_16_01,1216,12,51516,49.31339,19.53354
1216002,gmina_malopolskie_16_02,1216,12,25300,49.42989,19.81041
1216003,gmina_malopolskie_16_03,1216,12,6880,49.2929,19.99479
1216004,gmina_malopolskie_16_04,1216,12,15344,49.49045,19.90837
1216005,gmina_malopolskie_16_05,1216,12,12788,49.37299,19.8449
1216006,gmina_malopolskie_16_06,1216,12,53450,49.47711,19.68316
1216007,gmina_malopolskie_16_07,1216,12,44999,49.13033,19.91993
1216008,gmina_malopolskie_16_08,1216,12,63811,49.40361,19.88685
1217001,gmina_malopolskie_17_01,1217,12,64193,49.86205,20.32321
1217002,gmina_malopolskie_17_02,1217,12,32390,49.69983,20.45308
1217003,gmina_malopolskie_17_03,1217,12,42459,49.70709,20.3558
1217004,gmina_malopolskie_17_04,1217,12,62783,49.65432,20.43536
1217005,gmina_malopolskie_17_05,1217,12,56034,49.87597,20.03724
1217006,gmina_malopolskie_17_06,1217,12,21643,50.11192,20.61154
1218001,gmina_malopolskie_18_01,1218,12,14873,50.42947,20.1467
1218002,gmina_malopolskie_18_02,1218,12,61421,50.23694,20.03565
1218003,gmina_malopolskie_18_03,1218,12,39614,49.97551,20.04043
1218004,gmina_malopolskie_18_04,1218,12,46112,50.29395,20.20108
1218005,gmina_malopolskie_18_05,1218,12,17775,50.23454,19.95362
1218006,gmina_malopolskie_18_06,1218,12,48070,50.1047,19.81113
1218007,gmina_malopolskie_18_07,1218,12,36288,50.37538,20.18491
1218008,gmina_malopolskie_18_08,1218,12,26805,50.3366,19.95142
1219001,gmina_malopolskie_19_01,1219,12,14932,50.21347,20.41875
1219002,gmina_malopolskie_19_02,1219,12,62862,50.28386,20.0598
1219003,gmina_malopolskie_19_03,1219,12,54677,50.48335,20.26829
1219004,gmina_malopolskie_19_04,1219,12,17296,49.99366,20.06149
1219005,gmina_malopolskie_19_05,1219,12,55681,50.36364,20.23902
1219006,gmina_malopolskie_19_06,1219,12,28883,50.3377,20.10612
1219007,gmina_malopolskie_19_07,1219,12,39233,50.38619,20.17907
1219008,gmina_malopolskie_19_08,1219,12,62205,50.35598,20.04952
1220001,gmina_malopolskie_20_01,1220,12,27888,49.46999,19.56504
1220002,gmina_malopolskie_20_02,1220,12,21778,49.56462,19.76917
1220003,gmina_malopolskie_20_03,1220,12,42465,49.40162,19.72329
1220004,gmina_malopolskie_20_04,1220,12,16797,49.76395,19.70853
1220005,gmina_malopolskie_20_05,1220,12,34965,49.85846,19.7224
1220006,gmina_malopolskie_20_06,1220,12,45111,49.84286,19.86576
1220007,gmina_malopolskie_20_07,1220,12,54798,49.57124,19.8071
1221001,gmina_malopolskie_21_01,1221,12,13106,50.64001,20.58861
1221002,gmina_malopolskie_21_02,1221,12,18689,50.62105,20.74726
1221003,gmina_malopolskie_21_03,1221,12,17366,50.78526,20.69374
1221004,gmina_malopolskie_21_04,1221,12,67135,50.60048,20.8527
1221005,gmina_malopolskie_21_05,1221,12,58168,50.70481,20.73235
1221006,gmina_malopolskie_21_06,1221,12,47395,50.50227,20.59332
1222001,gmina_malopolskie_22_01,1222,12,25127,50.70562,20.2368
1222002,gmina_malopolskie_22_02,1222,12,13079,50.5303,19.55032
1222003,gmina_malopolskie_22_03,1222,12,3768,50.56028,19.85066
1222004,gmina_malopolskie_22_04,1222,12,58769,50.5916,19.89687
1222005,gmina_malopolskie_22_05,1222,12,29786,50.64437,19.92594
1222006,gmina_malopolskie_22_06,1222,12,38639,50.53668,19.74195
1222007,gmina_malopolskie_22_07,1222,12,30160,50.48202,19.78636
1222008,gmina_malopolskie_22_08,1222,12,12917,50.68321,19.79004
1401001,gmina_mazowieckie_01_01,1401,14,14894,52.3027,20.92475
1401002,gmina_mazowieckie_01_02,1401,14,38543,52.1791,20.96072
1401003,gmina_mazowieckie_01_03,1401,14,5580,52.31957,21.08044
1401004,gmina_mazowieckie_01_04,1401,14,36861,51.88548,21.07169
1401005,gmina_mazowieckie_01_05,1401,14,37121,52.08721,21.15836
1401006,gmina_mazowieckie_01_06,1401,14,13383,52.02631,20.76137
1402001,gmina_mazowieckie_02_01,1402,14,64422,52.04102,19.83922
1402002,gmina_mazowieckie_02_02,1402,14,16714,52.15513,20.03381
1402003,gmina_mazowieckie_02_03,1402,14,28661,52.47118,20.19663
1402004,gmina_mazowieckie_02_04,1402,14,54595,52.35368,20.06724
1402005,gmina_mazowieckie_02_05,1402,14,30716,52.17723,20.18109
1402006,gmina_mazowieckie_02_06,1402,14,45014,52.14473,20.1776
1403001,gmina_mazowieckie_03_01,1403,14,5472,52.35618,21.17434
1403002,gmina_mazowieckie_03_02,1403,14,57482,52.71344,21.11788
1403003,gmina_mazowieckie_03_03,1403,14,12007,52.71846,20.94354
1403004,gmina_mazowieckie_03_04,1403,14,5035,52.7098,21.13678
1403005,gmina_mazowieckie_03_05,1403,14,8518,52.74923,21.29227
1403006,gmina_mazowieckie_03_06,1403,14,18994,52.587,21.15409
1404001,gmina_mazowieckie_04_01,1404,14,17607,52.72358,19.91119
1404002,gmina_mazowieckie_04_02,1404,14,47269,52.74973,20.35056
1404003,gmina_mazowieckie_04_03,1404,14,48774,52.61972,19.84765
1404004,gmina_mazowieckie_04_04,1404,14,6774,52.99633,19.98199
1404005,gmina_mazowieckie_04_05,1404,14,36739,52.71941,19.90486
1404006,gmina_mazowieckie_04_06,1404,14,43291,52.7412,20.44928
1404007,gmina_mazowieckie_04_07,1404,14,2436,52.66089,20.15958
1405001,gmina_mazowieckie_05_01,1405,14,34401,52.03157,20.20037
1405002,gmina_mazowieckie_05_02,1405,14,61613,51.85908,20.15296
1405003,gmina_mazowieckie_05_03,1405,14,12772,51.93165,19.97002
1405004,gmina_mazowieckie_05_04,1405,14,33322,51.89556,20.20564
1405005,gmina_mazowieckie_05_05,1405,14,38784,51.72507,20.1352
1405006,gmina_mazowieckie_05_06,1405,14,51651,51.97828,20.17251
1405007,gmina_mazowieckie_05_07,1405,14,20852,51.79048,19.77428
1405008,gmina_mazowieckie_05_08,1405,14,63288,51.99635,19.94628
1406001,gmina_mazowieckie_06_01,1406,14,50726,52.04584,20.13144
1406002,gmina_mazowieckie_06_02,1406,14,15182,52.01347,19.96916
1406003,gmina_mazowieckie_06_03,1406,14,56508,51.91721,19.93985
1406004,gmina_mazowieckie_06_04,1406,14,36409,52.01077,19.93405
1406005,gmina_mazowieckie_06_05,1406,14,26407,51.99902,19.84652
1406006,gmina_mazowieckie_06_06,1406,14,52021,51.85256,20.08843
1406007,gmina_mazowieckie_06_07,1406,14,18042,52.07708,20.06982
1406008,gmina_mazowieckie_06_08,1406,14,6793,51.93991,19.99923
1407001,gmina_mazowieckie_07_01,1407,14,52608,51.97368,20.63706
1407002,gmina_mazowieckie_07_02,1407,14,32485,52.13083,20.87088
1407003,gmina_mazowieckie_07_03,1407,14,45549,52.06063,20.72158
1407004,gmina_mazowieckie_07_04,1407,14,16011,51.90412,20.72125
1407005,gmina_mazowieckie_07_05,1407,14,22833,52.11386,20.90267
1407006,gmina_mazowieckie_07_06,1407,14,44919,51.87657,20.78018
1407007,gmina_mazowieckie_07_07,1407,14,38669,52.21218,20.45629
1407008,gmina_mazowieckie_07_08,1407,14,2914,51.8089,20.66129
1408001,gmina_mazowieckie_08_01,1408,14,3141,52.07788,20.69308
1408002,gmina_mazowieckie_08_02,1408,14,14690,52.17832,20.89918
1408003,gmina_mazowieckie_08_03,1408,14,7994,52.18655,20.5322
1408004,gmina_mazowieckie_08_04,1408,14,28901,52.16482,20.61373
1408005,gmina_mazowieckie_08_05,1408,14,3403,52.07813,20.76012
1408006,gmina_mazowieckie_08_06,1408,14,60298,52.32712,20.51242
1409001,gmina_mazowieckie_09_01,1409,14,66760,53.40361,20.34732
1409002,gmina_mazowieckie_09_02,1409,14,39042,53.26347,20.59532
1409003,gmina_mazowieckie_09_03,1409,14,29609,53.30744,20.69804
1409004,gmina_mazowieckie_09_04,1409,14,33721,53.25563,20.682
1409005,gmina_mazowieckie_09_05,1409,14,26898,53.3529,20.62372
1409006,gmina_mazowieckie_09_06,1409,14,27840,53.14157,20.41579
1409007,gmina_mazowieckie_09_07,1409,14,39389,53.19674,20.63242
1409008,gmina_mazowieckie_09_08,1409,14,9621,53.25728,20.73557
1410001,gmina_mazowieckie_10_01,1410,14,32003,53.00956,21.13411
1410002,gmina_mazowieckie_10_02,1410,14,59634,52.76061,21.0015
1410003,gmina_mazowieckie_10_03,1410,14,12461,52.61383,21.24513
1410004,gmina_mazowieckie_10_04,1410,14,29058,53.2025,20.9701
1410005,gmina_mazowieckie_10_05,1410,14,40735,52.6413,21.22549
1410006,gmina_mazowieckie_10_06,1410,14,62255,52.81315,21.23543
1411001,gmina_mazowieckie_11_01,1411,14,39079,51.20935,20.65609
1411002,gmina_mazowieckie_11_02,1411,14,12108,51.28382,20.55142
1411003,gmina_mazowieckie_11_03,1411,14,67114,51.34764,20.70079
1411004,gmina_mazowieckie_11_04,1411,14,51078,51.5719,20.75775
1411005,gmina_mazowieckie_11_05,1411,14,29489,51.60402,20.63706
1412001,gmina_mazowieckie_12_01,1412,14,32815,52.31424,21.16052
1412002,gmina_mazowieckie_12_02,1412,14,62265,52.41227,21.27629
1412003,gmina_mazowieckie_12_03,1412,14,23320,52.27449,21.18522
1412004,gmina_mazowieckie_12_04,1412,14,18214,52.27136,21.09767
1412005,gmina_mazowieckie_12_05,1412,14,51001,52.36768,21.15328
1412006,gmina_mazowieckie_12_06,1412,14,41002,52.46257,21.20166
1412007,gmina_mazowieckie_12_07,1412,14,12318,52.49021,21.2054
1413001,gmina_mazowieckie_13_01,1413,14,39788,52.06087,20.84079
1413002,gmina_mazowieckie_13_02,1413,14,14660,51.99521,21.33472
1413003,gmina_mazowieckie_13_03,1413,14,45088,52.05812,20.67504
1413004,gmina_mazowieckie_13_04,1413,14,56722,52.31106,21.2848
1413005,gmina_mazowieckie_13_05,1413,14,20217,52.29629,20.86949
1413006,gmina_mazowieckie_13_06,1413,14,34730,51.9644,21.06854
1413007,gmina_mazowieckie_13_07,1413,14,5818,51.89278,20.92954
1413008,gmina_mazowieckie_13_08,1413,14,63237,52.17507,21.16076
1414001,gmina_mazowieckie_14_01,1414,14,56208,52.24927,20.40642
1414002,gmina_mazowieckie_14_02,1414,14,51641,52.48359,20.14643
1414003,gmina_mazowieckie_14_03,1414,14,8292,51.99012,19.98455
1414004,gmina_mazowieckie_14_04,1414,14,6421,52.2941,20.14715
1414005,gmina_mazowieckie_14_05,1414,14,7392,52.55981,20.46969
1414006,gmina_mazowieckie_14_06,1414,14,51990,52.30812,20.24613
1415001,gmina_mazowieckie_15_01,1415,14,51505,52.41979,22.07711
1415002,gmina_mazowieckie_15_02,1415,14,18268,52.42354,21.8429
1415003,gmina_mazowieckie_15_03,1415,14,7861,51.99832,21.54952
1415004,gmina_mazowieckie_15_04,1415,14,9261,52.39447,21.90823
1415005,gmina_mazowieckie_15_05,1415,14,39582,52.34938,22.20218
1415006,gmina_mazowieckie_15_06,1415,14,2102,52.32184,21.93874
1415007,gmina_mazowieckie_15_07,1415,14,41680,52.22969,21.89456
1416001,gmina_mazowieckie_16_01,1416,14,49303,51.5538,21.94994
1416002,gmina_mazowieckie_16_02,1416,14,42697,51.55109,21.78053
1416003,gmina_mazowieckie_16_03,1416,14,17416,51.57351,21.83633
1416004,gmina_mazowieckie_16_04,1416,14,62987,51.45607,21.76544
1416005,gmina_mazowieckie_16_05,1416,14,46861,51.85698,21.77109
1416006,gmina_mazowieckie_16_06,1416,14,62615,51.7589,21.75415
1417001,gmina_mazowieckie_17_01,1417,14,14893,52.54508,20.31877
1417002,gmina_mazowieckie_17_02,1417,14,11840,52.51878,20.38577
1417003,gmina_mazowieckie_17_03,1417,14,10983,52.33123,20.66569
1417004,gmina_mazowieckie_17_04,1417,14,17984,52.2758,20.16062
1417005,gmina_mazowieckie_17_05,1417,14,44912,52.64193,20.41436
1417006,gmina_mazowieckie_17_06,1417,14,13844,52.29547,20.48309
1418001,gmina_mazowieckie_18_01,1418,14,2555,52.4587,21.77558
1418002,gmina_mazowieckie_18_02,1418,14,61830,52.65667,22.04811
1418003,gmina_mazowieckie_18_03,1418,14,17603,52.8256,22.03485
1418004,gmina_mazowieckie_18_04,1418,14,16493,52.46408,22.11036
1418005,gmina_mazowieckie_18_05,1418,14,37516,52.44516,21.99042
1419001,gmina_mazowieckie_19_01,1419,14,22737,52.51472,21.45845
1419002,gmina_mazowieckie_19_02,1419,14,61504,52.57493,21.19099
1419003,gmina_mazowieckie_19_03,1419,14,4942,52.67574,21.33597
1419004,gmina_mazowieckie_19_04,1419,14,16456,52.5647,21.26192
1420001,gmina_mazowieckie_20_01,1420,14,14736,52.2345,21.49918
1420002,gmina_mazowieckie_20_02,1420,14,3360,52.20615,21.30918
1420003,gmina_mazowieckie_20_03,1420,14,63876,52.07954,21.313
1420004,gmina_mazowieckie_20_04,1420,14,2109,52.1726,21.18215
1420005,gmina_mazowieckie_20_05,1420,14,31675,52.12408,21.35666
1421001,gmina_mazowieckie_21_01,1421,14,54924,52.25819,21.43625
1421002,gmina_mazowieckie_21_02,1421,14,23728,51.95167,21.13235
1421003,gmina_mazowieckie_21_03,1421,14,18551,52.01447,21.09478
1421004,gmina_mazowieckie_21_04,1421,14,10331,52.0157,21.20099
1421005,gmina_mazowieckie_21_05,1421,14,37534,52.03207,21.46547
1421006,gmina_mazowieckie_21_06,1421,14,8308,52.09903,21.67241
1421007,gmina_mazowieckie_21_07,1421,14,39041,52.03542,21.27758
1422001,gmina_mazowieckie_22_01,1422,14,5561,52.22783,21.38684
1422002,gmina_mazowieckie_22_02,1422,14,28663,52.13348,21.3727
1422003,gmina_mazowieckie_22_03,1422,14,44134,52.50252,21.11224
1422004,gmina_mazowieckie_22_04,1422,14,24089,52.11343,21.04798
1422005,gmina_mazowieckie_22_05,1422,14,1854,52.47397,21.17476
1422006,gmina_mazowieckie_22_06,1422,14,33764,52.36756,21.1658
1422007,gmina_mazowieckie_22_07,1422,14,23761,52.27652,21.36768
1422008,gmina_mazowieckie_22_08,1422,14,53192,52.22003,21.27404
1422009,gmina_mazowieckie_22_09,1422,14,66823,52.46375,21.4475
1423001,gmina_mazowieckie_23_01,1423,14,37597,51.80328,21.73811
1423002,gmina_mazowieckie_23_02,1423,14,6873,51.86533,21.84768
1423003,gmina_mazowieckie_23_03,1423,14,38818,51.81859,21.442
1423004,gmina_mazowieckie_23_04,1423,14,66979,52.05223,21.69398
1423005,gmina_mazowieckie_23_05,1423,14,47996,51.95648,21.64689
1423006,gmina_mazowieckie_23_06,1423,14,2088,51.96781,21.3186
1424001,gmina_mazowieckie_24_01,1424,14,63985,51.98989,21.18528
1424002,gmina_mazowieckie_24_02,1424,14,49928,51.9859,21.03264
1424003,gmina_mazowieckie_24_03,1424,14,42028,51.78141,20.93952
1424004,gmina_mazowieckie_24_04,1424,14,3577,51.93191,21.169
1424005,gmina_mazowieckie_24_05,1424,14,18800,51.95955,21.17814
1424006,gmina_mazowieckie_24_06,1424,14,38541,51.96091,21.13249
1424007,gmina_mazowieckie_24_07,1424,14,22302,51.79415,21.19847
1424008,gmina_mazowieckie_24_08,1424,14,62885,51.97545,21.03217
1425001,gmina_mazowieckie_25_01,1425,14,66745,52.41632,20.83753
1425002,gmina_mazowieckie_25_02,1425,14,8112,52.32164,20.98257
1425003,gmina_mazowieckie_25_03,1425,14,46390,52.6459,20.63061
1425004,gmina_mazowieckie_25_04,1425,14,11494,52.28494,20.60337
1425005,gmina_mazowieckie_25_05,1425,14,57127,52.3604,20.64879
1425006,gmina_mazowieckie_25_06,1425,14,19955,52.48274,20.70528
1426001,gmina_mazowieckie_26_01,1426,14,21343,52.26453,20.38582
1426002,gmina_mazowieckie_26_02,1426,14,44703,52.69093,20.46789
1426003,gmina_mazowieckie_26_03,1426,14,26057,52.25284,20.5018
1426004,gmina_mazowieckie_26_04,1426,14,8415,52.41467,20.59882
1426005,gmina_mazowieckie_26_05,1426,14,17863,52.25977,20.56452
1426006,gmina_mazowieckie_26_06,1426,14,25314,52.22972,20.41091
1426007,gmina_mazowieckie_26_07,1426,14,53878,52.18911,20.68032
1427001,gmina_mazowieckie_27_01,1427,14,21655,52.6202,21.26536
1427002,gmina_mazowieckie_27_02,1427,14,35685,52.54224,21.6475
1427003,gmina_mazowieckie_27_03,1427,14,38409,52.56862,21.38924
1427004,gmina_mazowieckie_27_04,1427,14,7614,52.42665,21.63755
1427005,gmina_mazowieckie_27_05,1427,14,8515,52.60893,21.3283
1427006,gmina_mazowieckie_27_06,1427,14,12294,52.4252,21.49
1427007,gmina_mazowieckie_27_07,1427,14,47882,52.34215,21.31964
1428001,gmina_mazowieckie_28_01,1428,14,23316,52.02244,20.84915
1428002,gmina_mazowieckie_28_02,1428,14,11079,51.85799,21.2214
1428003,gmina_mazowieckie_28_03,1428,14,39450,51.81025,21.2436
1428004,gmina_mazowieckie_28_04,1428,14,48412,51.84502,21.23416
1428005,gmina_mazowieckie_28_05,1428,14,64964,51.84026,21.13419
1429001,gmina_mazowieckie_29_01,1429,14,8768,52.36995,21.56164
1429002,gmina_mazowieckie_29_02,1429,14,10850,52.23132,21.7342
1429003,gmina_mazowieckie_29_03,1429,14,29673,52.42521,21.36078
1429004,gmina_mazowieckie_29_04,1429,14,50042,52.65502,21.73178
1429005,gmina_mazowieckie_29_05,1429,14,40131,52.5501,21.58514
1429006,gmina_mazowieckie_29_06,1429,14,65133,52.12485,21.6123
1430001,gmina_mazowieckie_30_01,1430,14,34700,52.06139,20.27454
1430002,gmina_mazowieckie_30_02,1430,14,15430,52.17765,20.33494
1430003,gmina_mazowieckie_30_03,1430,14,3488,52.09444,20.42943
1430004,gmina_mazowieckie_30_04,1430,14,36939,52.12402,20.62559
1430005,gmina_mazowieckie_30_05,1430,14,37948,52.09956,20.32273
1430006,gmina_mazowieckie_30_06,1430,14,59265,51.87052,20.54851
1431001,gmina_mazowieckie_31_01,1431,14,8538,52.22877,21.06084
1431002,gmina_mazowieckie_31_02,1431,14,15060,52.36262,21.46072
1431003,gmina_mazowieckie_31_03,1431,14,57863,52.33265,21.05199
1431004,gmina_mazowieckie_31_04,1431,14,6266,52.29032,21.33154
1431005,gmina_mazowieckie_31_05,1431,14,64302,52.25429,21.53991
1431006,gmina_mazowieckie_31_06,1431,14,14202,52.2946,21.29401
1431007,gmina_mazowieckie_31_07,1431,14,25059,52.19648,21.3297
1432001,gmina_mazowieckie_32_01,1432,14,14502,52.90194,20.69016
1432002,gmina_mazowieckie_32_02,1432,14,8652,52.8006,20.91328
1432003,gmina_mazowieckie_32_03,1432,14,60222,52.88393,20.67989
1432004,gmina_mazowieckie_32_04,1432,14,53028,52.65782,20.55913
1432005,gmina_mazowieckie_32_05,1432,14,3348,52.63271,20.61764
1432006,gmina_mazowieckie_32_06,1432,14,23576,52.85504,21.01923
1432007,gmina_mazowieckie_32_07,1432,14,39152,52.83457,20.94897
1433001,gmina_mazowieckie_33_01,1433,14,46679,52.05851,21.50002
1433002,gmina_mazowieckie_33_02,1433,14,40619,51.89075,21.60938
1433003,gmina_mazowieckie_33_03,1433,14,47745,51.85467,21.65364
1433004,gmina_mazowieckie_33_04,1433,14,36746,51.99963,21.63576
1433005,gmina_mazowieckie_33_05,1433,14,4203,51.91106,21.49438
1434001,gmina_mazowieckie_34_01,1434,14,21469,52.42053,21.8068
